,coal,natural gas,nuclear,other,solar,hydro,wind
20191023T01-05,5921,8161,3748,15,0,0,12625
20191023T00-05,6490,9948,3747,14,0,0,12515
20191022T23-05,6802,12123,3745,12,0,0,12509
20191022T22-05,6845,15424,3743,13,0,0,12058
20191022T21-05,8302,18127,3742,11,0,0,9794
20191022T20-05,10936,19558,3742,12,1,2,6728
20191022T19-05,11475,20210,3741,12,356,27,5034
20191022T18-05,11230,20315,3741,13,1180,29,5118
20191022T17-05,10952,20286,3741,14,1446,67,4796
20191022T16-05,10579,20301,3741,12,1409,67,4375
20191022T15-05,10170,20169,3741,15,1392,66,4069
20191022T14-05,9539,19872,3742,23,1379,27,4092
20191022T13-05,8762,19595,3742,22,1459,5,4250
20191022T12-05,8714,18946,3743,25,1471,38,4211
20191022T11-05,9519,18627,3742,15,1463,39,3281
20191022T10-05,9804,18518,3742,15,1199,4,2696
20191022T09-05,9819,18072,3742,15,257,4,3603
20191022T08-05,9606,18262,3742,17,0,4,4057
20191022T07-05,7670,18002,3741,17,0,4,4842
20191022T06-05,5875,16029,3741,18,0,4,5169
20191022T05-05,5708,13880,3740,17,0,4,5759
20191022T04-05,5705,13148,3740,17,0,4,6017
20191022T03-05,5658,13020,3740,14,0,4,6357
20191022T02-05,5829,13235,3739,13,0,4,6682
20191022T01-05,6175,14394,3738,17,0,4,6511
20191022T00-05,6651,16256,3738,15,0,4,6254
20191021T23-05,7633,18804,3738,15,0,4,5678
20191021T22-05,9593,20428,3738,14,0,4,5163
20191021T21-05,10813,22064,3737,12,0,3,4855
20191021T20-05,11733,24320,3737,15,1,15,3171
20191021T19-05,11791,23897,3738,22,369,33,3515
20191021T18-05,11660,23714,3738,15,1206,70,4304
20191021T17-05,11731,23356,3737,16,1465,70,4712
20191021T16-05,11756,23238,3738,24,1487,69,4126
20191021T15-05,11638,23097,3738,23,1464,32,3374
20191021T14-05,11549,22444,3738,16,1446,29,2903
20191021T13-05,11262,22307,3738,19,1471,5,2209
20191021T12-05,10715,21638,3737,21,1492,39,2554
20191021T11-05,10430,21408,3737,21,1489,40,2375
20191021T10-05,10387,21093,3737,14,1216,4,2267
20191021T09-05,10346,20061,3736,18,271,3,3859
20191021T08-05,10905,19167,3736,12,0,3,4616
20191021T07-05,10499,18146,3736,11,0,3,5410
20191021T06-05,10052,15468,3736,16,0,3,6293
20191021T05-05,9825,13016,3736,21,0,3,7950
20191021T04-05,9564,11829,3735,22,0,3,9893
20191021T03-05,8982,11445,3734,19,0,3,11925
20191021T02-05,9042,11332,3734,12,0,3,13377
20191021T01-05,8969,12553,3734,10,0,3,14334
20191021T00-05,8498,15261,3734,15,0,3,14439
20191020T23-05,9536,17568,3734,22,0,3,13853
20191020T22-05,9766,20045,3735,13,0,4,13999
20191020T21-05,10819,22865,3734,15,0,4,13062
20191020T20-05,10952,24135,3734,15,2,16,12959
20191020T19-05,10075,23440,3734,16,339,72,13988
20191020T18-05,10255,22698,3734,16,872,71,14817
20191020T17-05,9894,22950,3734,18,1009,70,14591
20191020T16-05,9817,22404,3734,13,1019,32,14302
20191020T15-05,9342,21128,3735,16,1212,31,13974
20191020T14-05,9183,19300,3735,15,1108,16,13650
20191020T13-05,8859,17668,3736,11,1230,4,12971
20191020T12-05,8535,16182,3737,17,1336,46,12166
20191020T11-05,7438,15463,3737,15,1291,39,11607
20191020T10-05,7309,13523,3737,16,878,4,11446
20191020T09-05,6254,12302,3737,11,122,4,12070
20191020T08-05,6045,11357,3737,14,0,4,12034
20191020T07-05,5917,11027,3737,12,0,3,11732
20191020T06-05,5958,10904,3736,12,0,3,11465
20191020T05-05,5952,10934,3736,12,0,3,11440
20191020T04-05,6508,11286,3736,10,0,3,10895
20191020T03-05,7377,12057,3737,13,0,3,10106
20191020T02-05,8040,13313,3737,12,0,3,9462
20191020T01-05,8550,15529,3737,13,0,3,8503
20191020T00-05,9692,17905,3737,13,0,3,7105
20191019T23-05,10763,20590,3736,11,0,3,5747
20191019T22-05,11295,23575,3737,11,0,3,4515
20191019T21-05,11591,26489,3736,11,0,6,3301
20191019T20-05,11755,29121,3736,17,2,43,2382
20191019T19-05,11867,30086,3736,13,374,43,2158
20191019T18-05,11906,30733,3736,18,1179,43,2302
20191019T17-05,11970,30619,3737,23,1464,43,2358
20191019T16-05,11938,29677,3738,26,1492,43,2432
20191019T15-05,11821,27790,3739,21,1483,44,2969
20191019T14-05,11486,25374,3739,15,1473,55,3960
20191019T13-05,10026,23465,3740,16,1490,32,5320
20191019T12-05,8148,21380,3740,17,1454,65,6889
20191019T11-05,7360,18816,3740,15,1425,65,7920
20191019T10-05,6821,16802,3740,13,1130,30,8419
20191019T09-05,6396,13548,3740,15,268,20,10748
20191019T08-05,6070,11474,3740,16,0,3,12054
20191019T07-05,5899,10142,3740,16,0,4,12302
20191019T06-05,5843,9053,3740,15,0,4,12123
20191019T05-05,5845,8921,3740,14,0,4,11760
20191019T04-05,5934,9534,3740,13,0,4,11174
20191019T03-05,6143,9703,3739,14,0,5,11544
20191019T02-05,6496,9855,3739,15,0,29,11886
20191019T01-05,6954,11043,3739,17,0,0,11772
20191019T00-05,7127,12779,3739,17,0,0,11560
20191018T23-05,7250,13973,3738,12,0,0,12443
20191018T22-05,7949,14468,3738,17,0,0,13271
20191018T21-05,8303,15350,3737,11,0,0,13448
20191018T20-05,8491,17327,3737,4,1,0,12297
20191018T19-05,8856,17646,3738,12,336,0,11813
20191018T18-05,9255,17761,3740,9,996,2,11847
20191018T17-05,9507,18187,3741,14,1175,82,10892
20191018T16-05,9342,18158,3743,14,1068,41,10024
20191018T15-05,8974,17773,3742,15,1330,2,9387
20191018T14-05,8678,17064,3743,16,1450,0,8985
20191018T13-05,8342,16795,3742,13,1473,6,8332
20191018T12-05,8374,16341,3742,13,1476,53,8021
20191018T11-05,8031,15300,3742,12,1417,41,8706
20191018T10-05,7405,14674,3743,13,1164,6,9657
20191018T09-05,6779,13346,3742,16,274,6,11920
20191018T08-05,6583,12725,3742,14,0,6,12632
20191018T07-05,6091,11841,3742,15,0,6,12503
20191018T06-05,5754,9955,3742,16,0,6,11751
20191018T05-05,5677,8464,3742,16,0,6,11542
20191018T04-05,5638,8205,3742,12,0,6,11392
20191018T03-05,5694,8465,3742,13,0,6,11353
20191018T02-05,5810,8920,3742,12,0,6,11547
20191018T01-05,6121,9474,3741,16,0,0,11739
20191018T00-05,6450,10754,3741,25,0,1,11740
20191017T23-05,6871,12515,3741,26,0,1,11948
20191017T22-05,6602,14805,3741,24,0,1,12196
20191017T21-05,6500,15571,3741,24,0,2,13058
20191017T20-05,7017,18034,3741,32,4,1,10396
20191017T19-05,7042,19503,3741,24,430,1,7687
20191017T18-05,7232,19562,3741,22,1226,3,6784
20191017T17-05,7530,19738,3741,25,1471,40,5902
20191017T16-05,7797,19796,3741,20,1477,40,4913
20191017T15-05,7914,19904,3741,22,1456,3,4287
20191017T14-05,8033,19640,3741,20,1449,1,3908
20191017T13-05,8452,19031,3741,15,1463,7,3772
20191017T12-05,8495,18659,3741,18,1483,49,3963
20191017T11-05,9013,17737,3740,14,1434,42,4415
20191017T10-05,8456,17557,3740,17,1103,8,5385
20191017T09-05,7658,17000,3740,23,258,8,6999
20191017T08-05,7633,16642,3739,20,0,8,7515
20191017T07-05,6375,15842,3739,21,0,8,8088
20191017T06-05,5494,12926,3738,22,0,8,8488
20191017T05-05,5008,10657,3738,20,0,8,9425
20191017T04-05,4927,10413,3736,19,0,8,9268
20191017T03-05,5220,11051,3737,19,0,8,8469
20191017T02-05,5245,12490,3736,17,0,8,7668
20191017T01-05,5549,13637,3736,18,0,8,7268
20191017T00-05,6144,15393,3736,25,0,8,6801
20191016T23-05,6712,17976,3735,19,0,8,6325
20191016T22-05,7840,19698,3735,16,0,8,6064
20191016T21-05,8409,20986,3735,17,0,8,5739
20191016T20-05,8832,21521,3734,23,4,8,5186
20191016T19-05,8158,21879,3733,16,407,8,4219
20191016T18-05,7227,21784,3733,20,1150,10,4699
20191016T17-05,6962,21581,3732,16,1362,48,5024
20191016T16-05,6942,21459,3732,14,1371,47,5164
20191016T15-05,7231,21572,3732,19,1364,47,5070
20191016T14-05,7263,21639,3732,24,1272,9,5306
20191016T13-05,7849,21515,3735,18,1219,4,5191
20191016T12-05,8022,21484,3738,8,1084,38,5369
20191016T11-05,8459,21401,3734,6,928,38,5078
20191016T10-05,9461,20313,3730,8,623,4,5204
20191016T09-05,8811,18851,3730,5,154,4,7126
20191016T08-05,8219,18311,3730,10,0,4,8481
20191016T07-05,7320,17976,3729,17,0,4,8747
20191016T06-05,6466,15723,3729,20,0,4,9447
20191016T05-05,5691,13834,3728,9,0,4,10903
20191016T04-05,5319,13008,3728,7,0,4,12142
20191016T03-05,5389,13114,3728,8,0,4,12679
20191016T02-05,6045,13382,3727,8,0,4,13236
20191016T01-05,6850,14664,3727,9,0,4,13324
20191016T00-05,7737,17376,3727,7,0,4,12925
20191015T23-05,8731,19515,3727,6,0,4,13427
20191015T22-05,9818,22031,3727,8,0,6,13466
20191015T21-05,10012,24405,3727,11,0,43,13553
20191015T20-05,10137,26513,3726,8,4,62,12734
20191015T19-05,9881,27783,3727,12,212,90,12513
20191015T18-05,9796,30620,3728,7,806,72,11116
20191015T17-05,10259,32875,3728,11,996,44,8760
20191015T16-05,10627,33000,3727,15,821,44,7399
20191015T15-05,10778,31552,3728,10,881,44,6977
20191015T14-05,10805,29752,3728,8,1012,44,7166
20191015T13-05,10617,27808,3729,16,878,43,7547
20191015T12-05,10658,25312,3729,12,891,40,7736
20191015T11-05,10142,23519,3729,9,726,39,7943
20191015T10-05,9889,22016,3729,9,448,4,8012
20191015T09-05,9286,20622,3729,9,67,4,8598
20191015T08-05,8685,20846,3729,8,1,3,8614
20191015T07-05,8433,19258,3728,10,0,6,9132
20191015T06-05,6830,17003,3729,10,0,35,9846
20191015T05-05,5652,15550,3728,12,0,35,10605
20191015T04-05,5128,14972,3728,12,0,35,11222
20191015T03-05,5001,14494,3728,11,0,35,12196
20191015T02-05,5728,14122,3728,6,0,35,12760
20191015T01-05,6493,14747,3728,3,0,8,12822
20191015T00-05,7268,15969,3728,4,0,7,13078
20191014T23-05,8268,18282,3728,5,0,7,12898
20191014T22-05,9224,21088,3729,7,0,7,12032
20191014T21-05,10274,23766,3729,6,0,9,10253
20191014T20-05,11022,25898,3729,8,3,48,8292
20191014T19-05,10961,25985,3731,10,196,74,7942
20191014T18-05,10753,26707,3730,24,427,75,7617
20191014T17-05,10721,27652,3731,20,482,75,6826
20191014T16-05,11000,27457,3731,17,693,75,6119
20191014T15-05,11274,27204,3732,22,732,75,4960
20191014T14-05,11306,26419,3732,24,562,75,4544
20191014T13-05,11307,25162,3732,15,536,30,4543
20191014T12-05,11024,22742,3732,10,389,70,5444
20191014T11-05,10246,21334,3732,10,199,62,5784
20191014T10-05,8178,20074,3732,11,101,27,7250
20191014T09-05,6801,18475,3732,7,29,22,8423
20191014T08-05,7120,17687,3732,3,0,0,8003
20191014T07-05,6491,16760,3732,5,0,0,7922
20191014T06-05,6234,14351,3732,7,0,0,8209
20191014T05-05,6112,13269,3733,5,0,0,7749
20191014T04-05,6220,12815,3732,8,0,0,7654
20191014T03-05,6432,13211,3732,14,0,0,7495
20191014T02-05,6347,13050,3732,13,0,24,8201
20191014T01-05,7314,13185,3732,14,0,8,8532
20191014T00-05,8119,14329,3733,10,0,7,8500
20191013T23-05,9569,15516,3734,12,0,7,8458
20191013T22-05,9381,17768,3735,11,0,7,8436
20191013T21-05,9665,19895,3735,12,0,9,7379
20191013T20-05,10532,21445,3734,13,1,48,5392
20191013T19-05,10680,21991,3734,14,100,73,3691
20191013T18-05,10759,22275,3732,13,377,75,3083
20191013T17-05,10709,21501,3733,22,878,75,2841
20191013T16-05,10345,20773,3733,24,1225,75,2404
20191013T15-05,9501,20579,3734,25,1375,36,1853
20191013T14-05,8658,20460,3735,20,1360,35,1752
20191013T13-05,7821,20169,3735,22,1322,28,1909
20191013T12-05,7154,19420,3735,18,1299,62,2462
20191013T11-05,6573,18324,3735,20,1204,63,3572
20191013T10-05,5733,16865,3737,21,1028,28,5212
20191013T09-05,5044,13647,3738,21,323,26,8455
20191013T08-05,4828,12046,3737,22,1,1,9482
20191013T07-05,4725,10641,3737,23,0,2,10147
20191013T06-05,4732,9791,3737,26,0,1,10391
20191013T05-05,4718,9497,3737,28,0,1,10425
20191013T04-05,4760,9231,3736,20,0,1,10780
20191013T03-05,4816,9316,3736,20,0,1,10984
20191013T02-05,4994,9552,3736,20,0,26,11150
20191013T01-05,5356,10124,3735,21,0,10,11271
20191013T00-05,5655,10829,3735,23,0,9,11367
20191012T23-05,5938,11593,3735,20,0,9,11774
20191012T22-05,6240,13290,3735,18,0,8,10902
20191012T21-05,6751,15428,3735,19,0,10,9095
20191012T20-05,8057,16589,3735,18,9,50,6915
20191012T19-05,7150,16735,3735,20,425,75,6271
20191012T18-05,6465,16511,3734,20,1197,75,6442
20191012T17-05,6153,16385,3734,23,1414,37,6448
20191012T16-05,6451,16141,3734,18,1394,35,6131
20191012T15-05,6507,15503,3734,20,1546,35,6337
20191012T14-05,6912,15097,3732,18,1398,35,6614
20191012T13-05,7119,15608,3730,21,1231,28,6598
20191012T12-05,7513,16018,3730,22,1057,63,6436
20191012T11-05,8688,16167,3730,22,776,64,5728
20191012T10-05,9127,16186,3730,26,452,29,5411
20191012T09-05,8342,15297,3733,23,126,25,6579
20191012T08-05,7772,14392,3731,24,1,2,6739
20191012T07-05,7758,13357,3731,24,0,2,6195
20191012T06-05,8074,12055,3731,24,0,2,5976
20191012T05-05,7566,11777,3730,26,0,2,5949
20191012T04-05,7479,11765,3730,22,0,2,6004
20191012T03-05,7435,12323,3728,24,0,2,5613
20191012T02-05,7817,12933,3727,27,0,27,5262
20191012T01-05,8234,13399,3726,33,0,9,5451
20191012T00-05,8018,15012,3725,27,0,9,5573
20191011T23-05,8731,16023,3724,34,0,9,5677
20191011T22-05,8763,17257,3723,31,0,9,5836
20191011T21-05,9431,17786,3722,26,0,11,5842
20191011T20-05,9281,18239,3722,31,11,48,5539
20191011T19-05,8100,17418,3721,35,529,48,6167
20191011T18-05,6790,16762,3721,29,1314,48,7553
20191011T17-05,6183,16204,3720,19,1542,48,8947
20191011T16-05,5819,15351,3719,21,1581,48,10669
20191011T15-05,5699,14547,3718,17,1501,90,12307
20191011T14-05,6151,14420,3719,17,1314,114,12679
20191011T13-05,6834,14185,3717,14,1252,150,12722
20191011T12-05,7102,14480,3714,15,1125,100,13304
20191011T11-05,6896,15120,3717,14,774,70,14042
20191011T10-05,6736,15545,3716,17,393,69,14076
20191011T09-05,6467,15156,3715,11,164,26,14417
20191011T08-05,6593,14653,3714,7,1,0,14623
20191011T07-05,6422,14129,3714,8,0,0,14288
20191011T06-05,6050,12757,3714,7,0,0,13883
20191011T05-05,6029,11874,3713,7,0,0,13939
20191011T04-05,6016,11774,3712,6,0,0,14406
20191011T03-05,6195,11969,3712,7,0,0,15047
20191011T02-05,6527,12772,3712,6,0,24,15434
20191011T01-05,7053,14284,3711,15,0,6,15632
20191011T00-05,7419,16788,3711,12,0,6,15858
20191010T23-05,8774,19948,3710,12,0,6,15298
20191010T22-05,10341,22643,3710,12,0,6,15121
20191010T21-05,11420,25470,3710,22,0,8,14885
20191010T20-05,11736,27368,3710,23,12,45,14551
20191010T19-05,11730,28679,3709,20,554,45,14177
20191010T18-05,11884,31107,3710,16,1354,45,13069
20191010T17-05,12117,32413,3709,13,1594,45,11910
20191010T16-05,11997,32864,3709,19,1609,45,10870
20191010T15-05,11881,31379,3709,21,1575,88,10885
20191010T14-05,11790,28900,3709,19,1422,90,11540
20191010T13-05,11445,25141,3709,14,1232,71,13557
20191010T12-05,10722,22097,3711,16,904,34,15093
20191010T11-05,9591,20221,3720,16,571,34,15853
20191010T10-05,8954,18096,3719,14,811,34,15668
20191010T09-05,9373,16407,3719,14,298,68,15110
20191010T08-05,9714,15381,3720,15,1,7,15690
20191010T07-05,8754,14963,3720,24,0,7,15843
20191010T06-05,7058,13613,3719,15,0,7,15877
20191010T05-05,6615,12605,3719,16,0,7,15540
20191010T04-05,6694,12360,3718,13,0,7,15485
20191010T03-05,7058,12429,3718,13,0,8,15614
20191010T02-05,7631,12673,3718,13,0,31,15803
20191010T01-05,8139,13467,3718,16,0,7,16322
20191010T00-05,9046,14867,3717,19,0,7,16602
20191009T23-05,10308,16590,3717,12,0,7,17157
20191009T22-05,10915,19705,3717,19,0,7,16925
20191009T21-05,11522,21848,3716,12,0,7,16710
20191009T20-05,11580,23569,3706,16,11,9,16267
20191009T19-05,10947,24048,3706,14,402,47,16827
20191009T18-05,11274,24869,3706,16,957,47,16677
20191009T17-05,11562,25198,3706,18,1084,47,16132
20191009T16-05,11434,24396,3704,17,1292,47,15657
20191009T15-05,10749,22992,3693,16,1176,89,15683
20191009T14-05,10019,21505,3696,17,1041,92,15680
20191009T13-05,9144,19813,3698,18,841,79,15411
20191009T12-05,8563,18064,3699,14,758,70,15197
20191009T11-05,8044,16136,3694,15,841,34,15153
20191009T10-05,8380,14904,3695,16,797,34,13609
20191009T09-05,8216,13824,3695,5,201,33,13227
20191009T08-05,8261,13182,3694,12,0,8,13332
20191009T07-05,7591,12633,3694,15,0,7,13426
20191009T06-05,6234,11298,3694,15,0,7,13219
20191009T05-05,5679,10208,3693,16,0,7,13148
20191009T04-05,5685,9907,3693,15,0,7,12868
20191009T03-05,5834,10042,3693,12,0,7,12955
20191009T02-05,6122,10672,3693,16,0,30,12747
20191009T01-05,6958,11137,3692,20,0,0,12964
20191009T00-05,8149,13144,3692,15,0,0,12483
20191008T23-05,8414,15616,3692,14,0,0,13188
20191008T22-05,8970,18285,3691,17,0,0,13372
20191008T21-05,9483,20792,3691,13,0,2,12923
20191008T20-05,10728,22728,3692,17,9,40,10900
20191008T19-05,10105,24528,3692,13,528,65,10120
20191008T18-05,10789,25458,3693,16,1112,66,9343
20191008T17-05,10835,25732,3694,14,1567,66,8264
20191008T16-05,10744,25710,3694,13,1599,66,7297
20191008T15-05,10553,24572,3695,16,1617,67,6959
20191008T14-05,9719,23251,3696,14,1515,65,7190
20191008T13-05,8855,21423,3696,14,1501,9,7829
20191008T12-05,8189,19911,3696,15,1359,7,8346
20191008T11-05,7382,18677,3696,17,1198,42,8866
20191008T10-05,7103,17526,3694,15,1281,78,8308
20191008T09-05,6479,16966,3694,6,363,94,9558
20191008T08-05,6306,16536,3694,7,3,94,10035
20191008T07-05,5947,16169,3694,5,0,42,9897
20191008T06-05,5773,14447,3693,7,0,7,9347
20191008T05-05,5633,13083,3693,6,0,7,9323
20191008T04-05,5706,13364,3692,6,0,7,8813
20191008T03-05,6136,14351,3692,5,0,7,7862
20191008T02-05,6968,15334,3691,8,0,7,6808
20191008T01-05,7966,17017,3691,5,0,7,6149
20191008T00-05,8435,19623,3690,6,0,7,6085
20191007T23-05,9807,21777,3690,8,0,7,5938
20191007T22-05,11274,24340,3689,13,0,7,5487
20191007T21-05,11960,26870,3689,14,0,9,4692
20191007T20-05,12115,29138,3689,15,17,50,3412
20191007T19-05,12069,29417,3689,13,588,73,3115
20191007T18-05,11984,29905,3689,17,1399,74,3128
20191007T17-05,11922,30170,3688,20,1626,74,3351
20191007T16-05,11938,29558,3689,20,1604,73,3790
20191007T15-05,11827,28353,3689,17,1564,74,4393
20191007T14-05,11316,26593,3689,12,1510,74,5381
20191007T13-05,10413,25024,3689,21,1307,40,6468
20191007T12-05,9398,23175,3689,23,1126,3,8070
20191007T11-05,8869,21759,3689,24,695,2,8814
20191007T10-05,9123,21406,3689,11,416,43,7533
20191007T09-05,8569,20540,3688,12,105,43,7741
20191007T08-05,8378,19739,3687,10,1,43,8708
20191007T07-05,8120,19035,3687,9,0,35,8789
20191007T06-05,6942,17362,3686,11,0,0,9152
20191007T05-05,6305,15841,3685,9,0,0,9884
20191007T04-05,6329,15419,3685,7,0,0,10356
20191007T03-05,6347,15596,3684,9,0,0,11075
20191007T02-05,6797,15764,3683,7,0,0,11851
20191007T01-05,7705,16586,3683,9,0,0,12239
20191007T00-05,8446,18967,3676,7,0,0,12663
20191006T23-05,9416,21514,3677,9,0,0,13115
20191006T22-05,9868,23974,3676,7,0,0,13687
20191006T21-05,10195,27267,3677,8,0,3,13661
20191006T20-05,10844,29805,3676,11,19,41,12319
20191006T19-05,11451,30703,3677,10,519,67,12049
20191006T18-05,12043,32892,3675,12,1320,67,10618
20191006T17-05,12339,36488,3675,18,1533,70,7425
20191006T16-05,12290,38522,3676,20,1547,73,4843
20191006T15-05,12443,37985,3677,26,1550,72,3762
20191006T14-05,12369,36314,3679,16,1577,73,2903
20191006T13-05,12107,34106,3679,17,1596,48,2067
20191006T12-05,11999,30213,3679,17,1593,46,2246
20191006T11-05,11405,26334,3679,16,1549,46,2908
20191006T10-05,9910,23822,3679,17,1261,52,3119
20191006T09-05,7826,21800,3678,19,344,51,4266
20191006T08-05,6874,20683,3678,18,2,50,4711
20191006T07-05,7015,20411,3678,15,0,42,4661
20191006T06-05,7250,20340,3678,15,0,7,4737
20191006T05-05,6878,20151,3678,16,0,7,5585
20191006T04-05,6572,19924,3678,13,0,6,6829
20191006T03-05,6462,20601,3677,12,0,41,7581
20191006T02-05,7269,21278,3676,13,0,6,7959
20191006T01-05,8527,21840,3676,15,0,6,8327
20191006T00-05,9775,23516,3675,13,0,6,8278
20191005T23-05,11027,25536,3673,13,0,6,8241
20191005T22-05,11556,28201,3671,13,0,6,7683
20191005T21-05,12066,32208,3672,16,0,8,5517
20191005T20-05,12370,36547,3673,16,20,45,3070
20191005T19-05,12504,38958,3673,16,570,72,1998
20191005T18-05,12584,40423,3673,16,1273,72,1580
20191005T17-05,12583,41136,3673,19,1347,72,1425
20191005T16-05,12594,40489,3673,23,1433,72,1514
20191005T15-05,12554,38795,3672,26,1505,80,1859
20191005T14-05,12375,35931,3672,23,1563,112,2710
20191005T13-05,12126,31940,3673,21,1564,90,4501
20191005T12-05,10694,27402,3674,24,1579,90,6672
20191005T11-05,8919,24867,3674,21,1434,81,6944
20191005T10-05,7925,23433,3673,14,1131,9,5910
20191005T09-05,6832,19758,3673,17,351,7,8181
20191005T08-05,6329,17631,3673,16,3,7,9564
20191005T07-05,6061,16943,3672,15,0,6,9983
20191005T06-05,6010,16661,3672,14,0,7,10141
20191005T05-05,6021,16494,3672,14,0,7,10346
20191005T04-05,6159,16780,3670,12,0,7,10687
20191005T03-05,6466,17622,3666,12,0,6,10907
20191005T02-05,6870,19251,3653,9,0,6,10593
20191005T01-05,7551,21074,3652,12,0,6,10263
20191005T00-05,8500,23738,3716,10,0,6,9169
20191004T23-05,10938,25523,3796,3,0,5,8123
20191004T22-05,12247,27762,4104,5,0,5,6897
20191004T21-05,12398,30548,4732,7,0,7,5844
20191004T20-05,12453,33805,4947,9,22,47,4288
20191004T19-05,12459,35773,4946,10,548,72,4202
20191004T18-05,12484,37972,4945,9,1272,72,4289
20191004T17-05,12524,39183,4947,15,1445,72,4012
20191004T16-05,12529,39066,4949,18,1511,72,3224
20191004T15-05,12486,37775,4951,20,1538,72,2758
20191004T14-05,12412,35784,4952,12,1517,70,2551
20191004T13-05,12214,33272,4954,11,1470,40,2187
20191004T12-05,12162,30936,4955,10,1464,3,1534
20191004T11-05,12285,29037,4957,3,1390,42,813
20191004T10-05,12023,26872,4957,3,1128,43,602
20191004T09-05,11657,25532,4957,2,326,43,919
20191004T08-05,10918,25585,4957,2,2,43,1338
20191004T07-05,9517,25276,4957,3,0,35,1876
20191004T06-05,7908,23911,4960,5,0,0,2394
20191004T05-05,7280,22788,4963,1,0,0,2779
20191004T04-05,7125,22608,4966,2,0,0,3391
20191004T03-05,7209,22666,4965,2,0,0,4326
20191004T02-05,7730,23060,4965,1,0,0,5074
20191004T01-05,8738,23618,4965,3,0,0,5792
20191004T00-05,9482,24517,4965,2,0,35,7117
20191003T23-05,10754,25896,4966,1,0,2,8454
20191003T22-05,11871,28512,4965,4,0,40,8443
20191003T21-05,12381,30676,4967,3,0,40,8393
20191003T20-05,12447,32491,4966,6,14,43,7984
20191003T19-05,12378,33866,4966,14,557,66,7835
20191003T18-05,12300,35935,4966,9,918,66,7772
20191003T17-05,12295,37408,4965,6,1155,66,7523
20191003T16-05,12444,38467,4967,9,1402,66,6058
20191003T15-05,12308,38543,4967,14,1333,66,5066
20191003T14-05,12281,37246,4968,3,1404,65,4128
20191003T13-05,12456,35070,4969,5,1441,40,3413
20191003T12-05,12103,32116,4968,7,1545,40,3619
